user_id,month,total_income,total_expenses,savings,savings_ratio,debt_ratio,expense_ratio,predicted_financial_health
user_199,2024-04,166006.04,120800.12,45205.91,0.272,22.133,0.728,Needs Improvement
user_199,2024-05,157224.94,109848.98,47375.96,0.301,23.243,0.699,Needs Improvement
user_199,2024-06,167165.77,124344.35,42821.42,0.256,24.32,0.744,Needs Improvement
user_199,2024-07,179477.37,124126.88,55350.49,0.308,21.931,0.692,Needs Improvement
user_199,2024-08,162789.33,105982.65,56806.68,0.349,23.606,0.651,Needs Improvement
user_199,2024-09,176599.53,116978.29,59621.25,0.338,21.389,0.662,Needs Improvement
user_199,2024-10,158452.47,111568.07,46884.4,0.296,23.849,0.704,Needs Improvement
user_199,2024-11,172697.85,138464.5,34233.35,0.198,20.746,0.802,Needs Improvement
user_199,2024-12,172144.95,112974.65,59170.3,0.344,21.471,0.656,Needs Improvement
user_154,2024-01,153746.31,122168.6,31577.71,0.205,27.529,0.795,Needs Improvement
user_154,2024-02,158649.83,118829.27,39820.56,0.251,27.649,0.749,Needs Improvement
user_154,2024-03,149114.03,115512.77,33601.27,0.225,25.659,0.775,Needs Improvement
user_154,2024-04,170523.41,109956.47,60566.94,0.355,27.769,0.645,Needs Improvement
user_154,2024-05,145680.26,116694.87,28985.39,0.199,29.01,0.801,Needs Improvement
user_154,2024-06,162123.09,117821.05,44302.04,0.273,28.249,0.727,Needs Improvement
user_154,2024-07,166561.08,114223.64,52337.44,0.314,26.316,0.686,Needs Improvement
user_154,2024-08,163965.87,117121.36,46844.52,0.286,25.273,0.714,Needs Improvement
user_154,2024-09,158227.2,109485.58,48741.62,0.308,28.907,0.692,Needs Improvement
user_154,2024-10,162800.27,102909.45,59890.82,0.368,28.122,0.632,Needs Improvement
user_154,2024-11,164766.39,101907.89,62858.5,0.382,27.435,0.618,Needs Improvement
user_154,2024-12,146497.29,97055.26,49442.03,0.337,27.882,0.663,Needs Improvement
user_71,2024-01,42879.49,34412.57,8466.92,0.197,96.294,0.803,Good
user_71,2024-02,41523.87,45472.75,-3948.88,0.0,107.293,1.095,Good
user_71,2024-03,45444.0,44946.75,497.25,0.011,104.522,0.989,Good
user_71,2024-04,45082.18,44346.2,735.97,0.016,96.512,0.984,Good
user_71,2024-05,47817.46,42893.73,4923.73,0.103,88.726,0.897,Good
user_71,2024-06,47890.12,37716.96,10173.17,0.212,101.364,0.788,Good
user_71,2024-07,47759.66,34865.88,12893.78,0.27,102.497,0.73,Good
user_71,2024-08,40812.09,37563.65,3248.45,0.08,91.89,0.92,Good
user_71,2024-09,46952.51,39401.06,7551.45,0.161,99.842,0.839,Good
user_71,2024-10,40385.87,40993.61,-607.74,0.0,88.758,1.015,Good
user_71,2024-11,40778.15,41628.78,-850.63,0.0,103.926,1.021,Good
user_71,2024-12,47641.37,40800.09,6841.28,0.144,96.618,0.856,Good
user_124,2024-01,195045.03,94713.21,100331.83,0.514,27.264,0.486,Moderate
user_124,2024-02,184316.28,107107.04,77209.24,0.419,24.284,0.581,Moderate
user_124,2024-03,165520.87,93856.36,71664.51,0.433,23.881,0.567,Moderate
user_124,2024-04,185853.07,111573.08,74279.99,0.4,26.462,0.6,Moderate
user_124,2024-05,186420.99,107945.47,78475.52,0.421,24.542,0.579,Moderate
user_124,2024-06,174078.54,103245.04,70833.51,0.407,27.212,0.593,Moderate
user_124,2024-07,174382.74,91913.44,82469.3,0.473,25.631,0.527,Moderate
user_124,2024-08,186432.13,108353.32,78078.8,0.419,23.747,0.581,Moderate
user_124,2024-09,184027.26,116699.4,67327.85,0.366,25.798,0.634,Moderate
user_124,2024-10,194663.34,92371.67,102291.67,0.525,26.105,0.475,Moderate
user_124,2024-11,166680.95,105838.18,60842.76,0.365,25.235,0.635,Moderate
user_124,2024-12,183947.33,103273.95,80673.38,0.439,23.882,0.561,Moderate
user_65,2024-01,55211.93,55324.97,-113.04,0.0,22.53,1.002,Good
user_65,2024-02,61297.88,55787.52,5510.36,0.09,21.935,0.91,Good
user_65,2024-03,54920.38,52530.44,2389.94,0.044,20.66,0.956,Good
user_65,2024-04,57504.43,58291.36,-786.93,0.0,23.728,1.014,Good
user_65,2024-05,55060.83,55062.91,-2.08,0.0,24.221,1.0,Good
user_65,2024-06,53003.56,47493.29,5510.27,0.104,23.836,0.896,Good
user_65,2024-07,63753.24,51187.9,12565.34,0.197,22.686,0.803,Good
user_65,2024-08,62010.8,54681.81,7328.99,0.118,20.479,0.882,Good
user_65,2024-09,55894.67,44386.36,11508.31,0.206,22.946,0.794,Good
user_65,2024-10,55753.84,46044.24,9709.6,0.174,22.343,0.826,Good
user_65,2024-11,59931.28,50771.16,9160.12,0.153,21.039,0.847,Good
user_65,2024-12,54281.8,50476.54,3805.26,0.07,22.535,0.93,Good
user_45,2024-01,213748.7,147473.0,66275.7,0.31,14.335,0.69,Good
user_45,2024-02,216662.45,119357.24,97305.21,0.449,15.894,0.551,Good
user_45,2024-03,219381.32,154794.4,64586.92,0.294,15.962,0.706,Good
user_45,2024-04,218103.95,130807.57,87296.38,0.4,13.841,0.6,Good
user_45,2024-05,216181.84,156410.13,59771.71,0.276,13.824,0.724,Good
user_45,2024-06,182193.02,117343.42,64849.6,0.356,15.74,0.644,Good
user_45,2024-07,210607.84,129499.12,81108.72,0.385,14.575,0.615,Good
user_45,2024-08,206646.36,129042.54,77603.82,0.376,14.792,0.624,Good
user_45,2024-09,213257.63,132662.99,80594.64,0.378,14.394,0.622,Good
user_45,2024-10,217353.97,150898.82,66455.15,0.306,13.703,0.694,Good
user_45,2024-11,204441.5,143346.48,61095.02,0.299,13.601,0.701,Good
user_45,2024-12,193796.52,138045.37,55751.15,0.288,13.424,0.712,Good
user_164,2024-01,170590.23,103906.3,66683.93,0.391,19.313,0.609,Needs Improvement
user_164,2024-02,163392.12,109072.89,54319.24,0.332,21.546,0.668,Needs Improvement
user_164,2024-03,176871.22,101558.96,75312.26,0.426,21.165,0.574,Needs Improvement
user_164,2024-04,163674.43,105090.28,58584.14,0.358,20.443,0.642,Needs Improvement
user_164,2024-05,163252.59,115322.52,47930.06,0.294,18.376,0.706,Needs Improvement
user_164,2024-06,182583.51,126310.15,56273.36,0.308,20.733,0.692,Needs Improvement
user_164,2024-07,163435.43,108761.98,54673.45,0.335,19.752,0.665,Needs Improvement
user_164,2024-08,172555.88,111197.14,61358.74,0.356,19.178,0.644,Needs Improvement
user_164,2024-09,154976.94,107143.06,47833.88,0.309,19.513,0.691,Needs Improvement
user_164,2024-10,156306.3,117172.47,39133.83,0.25,19.988,0.75,Needs Improvement
user_164,2024-11,170482.7,110186.65,60296.05,0.354,21.554,0.646,Needs Improvement
user_164,2024-12,187913.05,117039.8,70873.25,0.377,19.797,0.623,Needs Improvement
user_29,2024-01,175303.43,137304.01,37999.41,0.217,7.628,0.783,Good
user_29,2024-02,180563.36,120051.08,60512.28,0.335,7.661,0.665,Good
user_29,2024-03,190800.59,132802.77,57997.82,0.304,7.603,0.696,Good
user_29,2024-04,186053.05,139560.35,46492.69,0.25,7.238,0.75,Good
user_29,2024-05,206503.28,126790.56,79712.72,0.386,7.196,0.614,Good
user_29,2024-06,177919.37,133640.12,44279.25,0.249,8.385,0.751,Good
user_29,2024-07,192887.17,132168.51,60718.67,0.315,6.915,0.685,Good
user_29,2024-08,177569.1,120457.65,57111.44,0.322,8.122,0.678,Good
user_29,2024-09,192215.39,136522.92,55692.47,0.29,8.003,0.71,Good
user_29,2024-10,191611.24,136100.11,55511.13,0.29,7.595,0.71,Good
user_29,2024-11,194613.63,140090.24,54523.39,0.28,7.495,0.72,Good
user_29,2024-12,210970.69,112683.04,98287.65,0.466,7.185,0.534,Good
user_41,2024-01,170371.58,110864.37,59507.21,0.349,24.641,0.651,Good
user_41,2024-02,162005.93,115145.74,46860.2,0.289,20.826,0.711,Good
user_41,2024-03,157672.0,105328.05,52343.95,0.332,21.121,0.668,Good
user_41,2024-04,146536.01,100306.85,46229.16,0.315,23.407,0.685,Good
user_41,2024-05,162634.27,124083.58,38550.69,0.237,22.741,0.763,Good
user_41,2024-06,158059.91,121930.98,36128.93,0.229,20.46,0.771,Good
user_41,2024-07,169013.8,131575.91,37437.89,0.222,23.186,0.778,Good
user_41,2024-08,153025.61,104497.81,48527.8,0.317,22.73,0.683,Good
user_41,2024-09,170852.91,108014.26,62838.64,0.368,24.612,0.632,Good
user_41,2024-10,157790.59,122245.22,35545.38,0.225,24.587,0.775,Good
user_41,2024-11,149565.81,132183.53,17382.27,0.116,23.151,0.884,Good
user_41,2024-12,165842.25,107767.23,58075.02,0.35,23.376,0.65,Good
user_109,2024-01,121874.56,71316.22,50558.34,0.415,24.437,0.585,Good
user_109,2024-02,132406.5,89949.64,42456.86,0.321,21.927,0.679,Good
user_109,2024-03,125657.23,71799.07,53858.16,0.429,22.162,0.571,Good
user_109,2024-04,116281.05,78284.25,37996.8,0.327,23.293,0.673,Good
user_109,2024-05,138831.42,69064.12,69767.3,0.503,20.515,0.497,Good
user_109,2024-06,128282.25,78201.01,50081.24,0.39,20.395,0.61,Good
user_109,2024-07,125693.22,83993.53,41699.69,0.332,23.91,0.668,Good
user_109,2024-08,120717.9,71627.43,49090.47,0.407,22.811,0.593,Good
user_109,2024-09,121672.86,74555.18,47117.69,0.387,22.173,0.613,Good
user_109,2024-10,130474.18,73945.02,56529.16,0.433,21.736,0.567,Good
user_109,2024-11,122980.82,80013.35,42967.46,0.349,22.619,0.651,Good
user_109,2024-12,119579.93,69847.85,49732.08,0.416,23.638,0.584,Good
user_156,2024-01,214496.35,140435.68,74060.67,0.345,31.62,0.655,Needs Improvement
user_156,2024-02,191600.59,145648.23,45952.36,0.24,32.234,0.76,Needs Improvement
user_156,2024-03,179088.68,118873.31,60215.37,0.336,33.921,0.664,Needs Improvement
user_156,2024-04,209603.37,137838.85,71764.53,0.342,29.52,0.658,Needs Improvement
user_156,2024-05,186559.19,134784.18,51775.0,0.278,29.107,0.722,Needs Improvement
user_156,2024-06,189815.56,158748.57,31066.99,0.164,29.686,0.836,Needs Improvement
user_156,2024-07,194730.88,139703.13,55027.75,0.283,31.208,0.717,Needs Improvement
user_156,2024-08,206205.62,140365.83,65839.8,0.319,30.615,0.681,Needs Improvement
user_156,2024-09,180609.82,131164.75,49445.07,0.274,31.271,0.726,Needs Improvement
user_156,2024-10,193855.79,130105.6,63750.19,0.329,30.656,0.671,Needs Improvement
user_156,2024-11,182475.31,133971.18,48504.13,0.266,30.701,0.734,Needs Improvement
user_156,2024-12,178878.11,144241.41,34636.71,0.194,33.274,0.806,Needs Improvement
user_157,2024-01,166605.2,122003.1,44602.1,0.268,19.433,0.732,Needs Improvement
user_157,2024-02,180132.3,130149.35,49982.94,0.277,18.503,0.723,Needs Improvement
user_157,2024-03,182064.29,135225.1,46839.19,0.257,21.682,0.743,Needs Improvement
user_157,2024-04,176921.96,138262.61,38659.36,0.219,20.57,0.781,Needs Improvement
user_157,2024-05,184267.44,134343.51,49923.93,0.271,21.671,0.729,Needs Improvement
user_157,2024-06,186086.82,139261.87,46824.95,0.252,20.978,0.748,Needs Improvement
user_157,2024-07,165003.23,115551.71,49451.52,0.3,18.502,0.7,Needs Improvement
user_157,2024-08,178612.96,109739.93,68873.03,0.386,21.791,0.614,Needs Improvement
user_157,2024-09,175973.88,138849.59,37124.28,0.211,19.055,0.789,Needs Improvement
user_157,2024-10,164324.84,108938.57,55386.28,0.337,21.59,0.663,Needs Improvement
user_157,2024-11,159990.44,133641.17,26349.27,0.165,20.431,0.835,Needs Improvement
user_157,2024-12,182337.98,139106.43,43231.55,0.237,19.262,0.763,Needs Improvement
user_26,2024-01,232370.69,172469.12,59901.56,0.258,12.912,0.742,Good
user_26,2024-02,217352.1,140960.33,76391.78,0.351,13.443,0.649,Good
user_26,2024-03,211233.08,148323.34,62909.74,0.298,12.798,0.702,Good
user_26,2024-04,213335.35,158412.71,54922.64,0.257,13.344,0.743,Good
user_26,2024-05,196843.2,143465.83,53377.37,0.271,14.525,0.729,Good
user_26,2024-06,229550.4,148194.11,81356.29,0.354,15.169,0.646,Good
user_26,2024-07,233680.51,175411.76,58268.75,0.249,13.502,0.751,Good
user_26,2024-08,216555.26,162277.67,54277.58,0.251,14.673,0.749,Good
user_26,2024-09,196121.06,141381.03,54740.03,0.279,15.409,0.721,Good
user_26,2024-10,203858.2,148929.98,54928.22,0.269,14.254,0.731,Good
user_26,2024-11,226984.31,166193.22,60791.09,0.268,14.548,0.732,Good
user_26,2024-12,208517.11,142846.94,65670.16,0.315,15.308,0.685,Good
user_24,2024-01,258323.64,153618.85,104704.79,0.405,30.571,0.595,Good
user_24,2024-02,256788.69,175303.63,81485.06,0.317,30.499,0.683,Good
user_24,2024-03,249474.87,182857.35,66617.52,0.267,31.658,0.733,Good
user_24,2024-04,228485.66,168823.19,59662.47,0.261,30.392,0.739,Good
user_24,2024-05,223194.26,168710.58,54483.68,0.244,31.089,0.756,Good
user_24,2024-06,227976.19,146078.37,81897.81,0.359,31.286,0.641,Good
user_24,2024-07,265313.89,152000.05,113313.84,0.427,28.982,0.573,Good
user_24,2024-08,265589.58,176662.61,88926.97,0.335,29.011,0.665,Good
user_24,2024-09,267406.19,178085.47,89320.73,0.334,31.857,0.666,Good
user_24,2024-10,252997.32,167941.82,85055.5,0.336,29.559,0.664,Good
user_24,2024-11,252565.26,179551.74,73013.52,0.289,33.061,0.711,Good
user_24,2024-12,220634.78,177842.12,42792.66,0.194,30.398,0.806,Good
user_185,2024-01,98135.24,52254.06,45881.18,0.468,28.82,0.532,Needs Improvement
user_185,2024-02,106412.14,52066.87,54345.26,0.511,27.648,0.489,Needs Improvement
user_185,2024-03,96096.59,48855.2,47241.39,0.492,30.569,0.508,Needs Improvement
user_185,2024-04,95211.97,53011.12,42200.84,0.443,31.172,0.557,Needs Improvement
user_185,2024-05,98465.2,47946.91,50518.29,0.513,31.969,0.487,Needs Improvement
user_185,2024-06,91778.78,59812.01,31966.77,0.348,28.845,0.652,Needs Improvement
user_185,2024-07,101283.23,48623.31,52659.92,0.52,30.287,0.48,Needs Improvement
user_185,2024-08,92760.67,60810.16,31950.51,0.344,27.645,0.656,Needs Improvement
user_185,2024-09,90909.51,60049.32,30860.19,0.339,30.314,0.661,Needs Improvement
user_185,2024-10,91554.0,55100.26,36453.74,0.398,28.542,0.602,Needs Improvement
user_185,2024-11,106779.16,61573.64,45205.52,0.423,31.146,0.577,Needs Improvement
user_185,2024-12,93535.37,52420.36,41115.01,0.44,30.9,0.56,Needs Improvement
user_148,2024-01,96541.79,59089.53,37452.26,0.388,10.744,0.612,Moderate
user_148,2024-02,84367.09,59449.57,24917.53,0.295,10.007,0.705,Moderate
user_148,2024-03,96779.58,63808.64,32970.94,0.341,10.909,0.659,Moderate
user_148,2024-04,94615.94,67231.01,27384.93,0.289,10.544,0.711,Moderate
user_148,2024-05,95088.02,53769.81,41318.21,0.435,11.313,0.565,Moderate
user_148,2024-06,84316.85,63526.08,20790.77,0.247,9.828,0.753,Moderate
user_148,2024-07,94106.29,67501.59,26604.7,0.283,10.895,0.717,Moderate
user_148,2024-08,86200.61,59250.39,26950.22,0.313,9.896,0.687,Moderate
user_148,2024-09,97263.33,62592.2,34671.13,0.356,11.211,0.644,Moderate
user_148,2024-10,94675.39,53603.98,41071.4,0.434,10.816,0.566,Moderate
user_148,2024-11,91175.49,60543.23,30632.26,0.336,11.406,0.664,Moderate
user_148,2024-12,86435.37,62169.11,24266.26,0.281,9.707,0.719,Moderate
user_82,2024-01,223347.86,153159.26,70188.61,0.314,14.735,0.686,Moderate
user_82,2024-02,219847.92,168131.97,51715.94,0.235,13.793,0.765,Moderate
user_82,2024-03,207253.34,141369.42,65883.92,0.318,14.837,0.682,Moderate
user_82,2024-04,221831.98,158774.41,63057.57,0.284,14.116,0.716,Moderate
user_82,2024-05,243770.53,144610.76,99159.77,0.407,16.629,0.593,Moderate
user_82,2024-06,239947.31,175766.8,64180.51,0.267,16.045,0.733,Moderate
user_82,2024-07,209851.92,146203.4,63648.53,0.303,16.796,0.697,Moderate
user_82,2024-08,218098.55,177038.15,41060.41,0.188,16.468,0.812,Moderate
user_82,2024-09,211979.23,184351.48,27627.75,0.13,15.606,0.87,Moderate
user_82,2024-10,226372.52,180906.88,45465.64,0.201,14.677,0.799,Moderate
user_82,2024-11,225055.67,178564.33,46491.35,0.207,14.513,0.793,Moderate
user_82,2024-12,235397.28,165995.31,69401.97,0.295,14.102,0.705,Moderate
user_40,2024-01,99301.43,106203.38,-6901.95,0.0,62.06,1.07,Moderate
user_40,2024-02,108823.43,81356.24,27467.19,0.252,61.952,0.748,Moderate
user_40,2024-03,120008.06,105709.77,14298.3,0.119,62.261,0.881,Moderate
user_40,2024-04,105801.07,107887.86,-2086.8,0.0,64.736,1.02,Moderate
user_40,2024-05,114220.3,81751.14,32469.16,0.284,54.986,0.716,Moderate
user_40,2024-06,117527.78,104786.06,12741.72,0.108,62.202,0.892,Moderate
user_40,2024-07,115514.43,101343.01,14171.43,0.123,59.957,0.877,Moderate
user_40,2024-08,115717.4,94789.56,20927.84,0.181,56.597,0.819,Moderate
user_40,2024-09,111459.39,102963.98,8495.41,0.076,63.794,0.924,Moderate
user_40,2024-10,118585.61,101773.82,16811.79,0.142,59.447,0.858,Moderate
user_40,2024-11,115868.53,92531.33,23337.2,0.201,56.853,0.799,Moderate
user_40,2024-12,112525.32,104632.66,7892.66,0.07,54.791,0.93,Moderate
user_169,2024-01,147514.98,94300.84,53214.14,0.361,16.415,0.639,Needs Improvement
user_169,2024-02,142335.3,90048.0,52287.31,0.367,15.251,0.633,Needs Improvement
user_169,2024-03,130995.89,87243.0,43752.9,0.334,15.939,0.666,Needs Improvement
user_169,2024-04,142978.58,102663.77,40314.82,0.282,17.114,0.718,Needs Improvement
user_169,2024-05,147906.62,95003.0,52903.62,0.358,17.347,0.642,Needs Improvement
user_169,2024-06,136868.96,101697.1,35171.86,0.257,16.557,0.743,Needs Improvement
user_169,2024-07,148406.72,88879.56,59527.15,0.401,15.714,0.599,Needs Improvement
user_169,2024-08,142642.47,86858.32,55784.15,0.391,16.184,0.609,Needs Improvement
user_169,2024-09,135742.78,87294.01,48448.77,0.357,16.053,0.643,Needs Improvement
user_169,2024-10,144418.67,79598.55,64820.12,0.449,16.993,0.551,Needs Improvement
user_169,2024-11,135848.57,105620.31,30228.26,0.223,17.995,0.777,Needs Improvement
user_169,2024-12,123863.87,97532.2,26331.67,0.213,15.292,0.787,Needs Improvement
user_48,2024-01,77315.47,57279.67,20035.81,0.259,34.339,0.741,Good
user_48,2024-02,80405.63,58320.31,22085.32,0.275,35.947,0.725,Good
user_48,2024-03,73820.88,66513.4,7307.47,0.099,34.843,0.901,Good
user_48,2024-04,77630.09,70385.65,7244.44,0.093,34.407,0.907,Good
user_48,2024-05,80810.39,64232.18,16578.21,0.205,36.12,0.795,Good
user_48,2024-06,76734.59,64855.52,11879.07,0.155,36.243,0.845,Good
user_48,2024-07,74212.97,57510.36,16702.61,0.225,31.597,0.775,Good
user_48,2024-08,77942.24,70866.34,7075.9,0.091,36.449,0.909,Good
user_48,2024-09,71157.63,68771.99,2385.64,0.034,33.387,0.966,Good
user_48,2024-10,77080.24,72768.74,4311.5,0.056,36.256,0.944,Good
user_48,2024-11,75016.62,69863.72,5152.9,0.069,32.229,0.931,Good
user_48,2024-12,74991.85,71671.36,3320.49,0.044,35.89,0.956,Good
user_95,2024-01,63251.0,29002.64,34248.36,0.541,43.505,0.459,Moderate
user_95,2024-02,61360.23,29097.45,32262.78,0.526,44.638,0.474,Moderate
user_95,2024-03,62490.39,29170.77,33319.62,0.533,46.109,0.467,Moderate
user_95,2024-04,59623.67,36896.73,22726.93,0.381,42.989,0.619,Moderate
user_95,2024-05,67874.55,35596.5,32278.06,0.476,47.258,0.524,Moderate
user_95,2024-06,59136.04,34108.37,25027.66,0.423,45.29,0.577,Moderate
user_95,2024-07,64041.94,28717.41,35324.53,0.552,41.072,0.448,Moderate
user_95,2024-08,69820.56,33199.53,36621.02,0.525,47.627,0.475,Moderate
user_95,2024-09,66466.65,29786.23,36680.42,0.552,43.903,0.448,Moderate
user_95,2024-10,65369.56,35356.78,30012.78,0.459,44.326,0.541,Moderate
user_95,2024-11,63380.04,32854.39,30525.65,0.482,49.206,0.518,Moderate
user_95,2024-12,65125.37,34843.39,30281.99,0.465,44.251,0.535,Moderate
user_155,2024-01,168580.68,117397.65,51183.03,0.304,28.651,0.696,Needs Improvement
user_155,2024-02,150773.77,109471.32,41302.45,0.274,31.62,0.726,Needs Improvement
user_155,2024-03,165466.11,131743.09,33723.02,0.204,31.91,0.796,Needs Improvement
user_155,2024-04,155545.92,129951.0,25594.92,0.165,28.505,0.835,Needs Improvement
user_155,2024-05,141504.43,105353.74,36150.68,0.255,31.255,0.745,Needs Improvement
user_155,2024-06,162140.36,113735.5,48404.86,0.299,30.249,0.701,Needs Improvement
user_155,2024-07,169841.97,136827.85,33014.12,0.194,30.78,0.806,Needs Improvement
user_155,2024-08,163719.18,138608.34,25110.84,0.153,27.431,0.847,Needs Improvement
user_155,2024-09,163755.77,127311.31,36444.46,0.223,27.174,0.777,Needs Improvement
user_155,2024-10,164693.61,113054.46,51639.14,0.314,27.994,0.686,Needs Improvement
user_155,2024-11,142199.57,108214.12,33985.45,0.239,28.126,0.761,Needs Improvement
user_155,2024-12,147678.84,116390.98,31287.86,0.212,31.72,0.788,Needs Improvement
user_44,2024-01,46400.19,32946.6,13453.59,0.29,15.745,0.71,Good
user_44,2024-02,43267.94,27791.91,15476.03,0.358,14.429,0.642,Good
user_44,2024-03,42881.06,34077.0,8804.06,0.205,14.383,0.795,Good
user_44,2024-04,48718.76,30601.3,18117.46,0.372,17.231,0.628,Good
user_44,2024-05,48679.71,26961.71,21717.99,0.446,14.615,0.554,Good
user_44,2024-06,45391.52,35993.08,9398.44,0.207,15.086,0.793,Good
user_44,2024-07,46892.17,27836.42,19055.75,0.406,15.471,0.594,Good
user_44,2024-08,43377.96,33539.32,9838.65,0.227,14.289,0.773,Good
user_44,2024-09,44577.58,29592.36,14985.23,0.336,15.208,0.664,Good
user_44,2024-10,48134.74,32470.91,15663.83,0.325,16.106,0.675,Good
user_44,2024-11,49928.35,29521.7,20406.65,0.409,16.76,0.591,Good
user_44,2024-12,41962.78,35552.54,6410.24,0.153,16.673,0.847,Good
user_139,2024-01,68058.93,47238.59,20820.34,0.306,35.13,0.694,Moderate
user_139,2024-02,61954.99,40532.97,21422.02,0.346,38.599,0.654,Moderate
user_139,2024-03,62493.22,46510.47,15982.74,0.256,36.361,0.744,Moderate
user_139,2024-04,63460.27,42702.83,20757.43,0.327,34.576,0.673,Moderate
user_139,2024-05,63940.91,43252.81,20688.1,0.324,40.035,0.676,Moderate
user_139,2024-06,64338.39,39686.02,24652.38,0.383,40.257,0.617,Moderate
user_139,2024-07,57450.89,48045.03,9405.85,0.164,39.904,0.836,Moderate
user_139,2024-08,57498.61,43510.96,13987.65,0.243,36.513,0.757,Moderate
user_139,2024-09,58373.67,40034.04,18339.62,0.314,37.571,0.686,Moderate
user_139,2024-10,66485.45,40672.15,25813.3,0.388,35.545,0.612,Moderate
user_139,2024-11,65407.54,39958.35,25449.2,0.389,33.621,0.611,Moderate
user_139,2024-12,62674.8,48250.7,14424.1,0.23,34.809,0.77,Moderate
user_4,2024-01,55854.33,43424.25,12430.08,0.223,27.111,0.777,Good
user_4,2024-02,52962.95,46777.45,6185.5,0.117,23.06,0.883,Good
user_4,2024-03,53785.64,46994.8,6790.85,0.126,23.175,0.874,Good
user_4,2024-04,54787.98,46755.25,8032.73,0.147,26.661,0.853,Good
user_4,2024-05,50883.35,38857.33,12026.02,0.236,24.956,0.764,Good
user_4,2024-06,55163.73,38215.19,16948.54,0.307,27.331,0.693,Good
user_4,2024-07,52118.87,45735.9,6382.97,0.122,23.967,0.878,Good
user_4,2024-08,50165.56,38122.27,12043.3,0.24,23.182,0.76,Good
user_4,2024-09,53633.45,42629.42,11004.03,0.205,26.924,0.795,Good
user_4,2024-10,51759.57,50645.48,1114.09,0.022,27.691,0.978,Good
user_4,2024-11,50621.96,49947.71,674.24,0.013,26.486,0.987,Good
user_4,2024-12,54147.16,37869.36,16277.79,0.301,23.283,0.699,Good
user_106,2024-01,138887.99,97652.89,41235.1,0.297,13.898,0.703,Moderate
user_106,2024-02,137507.82,115997.04,21510.78,0.156,12.179,0.844,Moderate
user_106,2024-03,140200.41,98355.85,41844.56,0.298,12.352,0.702,Moderate
user_106,2024-04,163210.98,106795.36,56415.62,0.346,12.642,0.654,Moderate
user_106,2024-05,161256.64,113060.81,48195.83,0.299,12.797,0.701,Moderate
user_106,2024-06,152370.76,98005.54,54365.22,0.357,12.648,0.643,Moderate
user_106,2024-07,142515.05,97711.04,44804.01,0.314,11.816,0.686,Moderate
user_106,2024-08,142693.92,110502.54,32191.38,0.226,12.43,0.774,Moderate
user_106,2024-09,161953.73,103156.73,58797.0,0.363,11.843,0.637,Moderate
user_106,2024-10,139728.86,115326.62,24402.25,0.175,13.415,0.825,Moderate
user_106,2024-11,155050.95,103464.47,51586.48,0.333,13.519,0.667,Moderate
user_106,2024-12,147352.69,116808.53,30544.16,0.207,13.78,0.793,Moderate
user_54,2024-01,199826.4,177563.22,22263.18,0.111,42.776,0.889,Good
user_54,2024-02,213226.25,168165.77,45060.48,0.211,41.985,0.789,Good
user_54,2024-03,228910.74,178004.08,50906.66,0.222,39.197,0.778,Good
user_54,2024-04,203041.59,142427.12,60614.47,0.299,41.345,0.701,Good
user_54,2024-05,198827.18,187264.79,11562.39,0.058,35.996,0.942,Good
user_54,2024-06,224244.5,170836.66,53407.84,0.238,36.557,0.762,Good
user_54,2024-07,190861.48,175035.09,15826.39,0.083,36.81,0.917,Good
user_54,2024-08,190553.7,149265.73,41287.96,0.217,38.0,0.783,Good
user_54,2024-09,208745.22,147889.87,60855.35,0.292,38.864,0.708,Good
user_54,2024-10,212338.92,141214.34,71124.58,0.335,42.328,0.665,Good
user_54,2024-11,205056.17,149164.86,55891.31,0.273,37.707,0.727,Good
user_54,2024-12,224661.91,140377.92,84283.99,0.375,41.666,0.625,Good
user_134,2024-01,55286.43,47510.62,7775.81,0.141,33.57,0.859,Needs Improvement
user_134,2024-02,61761.94,47033.6,14728.33,0.238,36.355,0.762,Needs Improvement
user_134,2024-03,58037.56,47337.17,10700.39,0.184,35.818,0.816,Needs Improvement
user_134,2024-04,54880.75,48517.99,6362.77,0.116,38.82,0.884,Needs Improvement
user_134,2024-05,64205.08,41418.49,22786.59,0.355,34.339,0.645,Needs Improvement
user_134,2024-06,54448.09,47651.04,6797.05,0.125,34.857,0.875,Needs Improvement
user_134,2024-07,62171.55,40961.59,21209.96,0.341,33.386,0.659,Needs Improvement
user_134,2024-08,64165.47,37518.54,26646.93,0.415,39.492,0.585,Needs Improvement
user_134,2024-09,55278.64,41390.08,13888.56,0.251,37.838,0.749,Needs Improvement
user_134,2024-10,58362.14,41041.23,17320.91,0.297,35.986,0.703,Needs Improvement
user_134,2024-11,63578.87,41511.23,22067.64,0.347,33.721,0.653,Needs Improvement
user_134,2024-12,57093.3,44176.76,12916.54,0.226,37.759,0.774,Needs Improvement
user_181,2024-01,197080.16,125915.62,71164.55,0.361,30.448,0.639,Needs Improvement
user_181,2024-02,214844.55,135147.01,79697.54,0.371,26.996,0.629,Needs Improvement
user_181,2024-03,210537.7,144614.4,65923.3,0.313,29.815,0.687,Needs Improvement
user_181,2024-04,224298.22,134568.5,89729.72,0.4,32.053,0.6,Needs Improvement
user_181,2024-05,214948.67,137742.86,77205.81,0.359,31.64,0.641,Needs Improvement
user_181,2024-06,227777.27,146407.85,81369.42,0.357,27.018,0.643,Needs Improvement
